"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"209","RGB0209",50,2018,"2018-03-22T00:00:00","MVARI",0.152262121563334,0.153374233128834,267687,0.802659670164918
"210","RGB0210",218,2018,"2018-03-22T00:00:00","MVARI",0.167059488122463,0.165217391304348,267687,0.802659670164918
"211","RGB0211",223,2018,"2018-03-22T00:00:00","MVARI",0.156538589920403,0.15702479338843,267687,0.802659670164918
"212","RGB0212",382,2018,"2018-03-22T00:00:00","MVARI",0.162394225998518,0.1625,267687,0.802659670164918
"213","RGB0213",27,2018,"2018-03-22T00:00:00","MVARI",0.159773493516014,0.160377358490566,267687,0.802659670164918
"214","RGB0214",71,2018,"2018-03-22T00:00:00","MVARI",0.174356244998714,0.172043010752688,267687,0.802659670164918
"215","RGB0215",383,2018,"2018-03-22T00:00:00","MVARI",0.162133778136463,0.162790697674419,267687,0.802659670164918
"216","RGB0216",302,2018,"2018-03-22T00:00:00","MVARI",0.163779598099415,0.163934426229508,267687,0.802659670164918
"217","RGB0217",258,2018,"2018-03-22T00:00:00","MVARI",-Inf,0.164948453608247,267687,0.802659670164918
"218","RGB0218",64,2018,"2018-03-22T00:00:00","MVARI",0.162301239883065,0.162162162162162,267687,0.802659670164918
"219","RGB0219",354,2018,"2018-03-22T00:00:00","MVARI",0.161997094236016,0.161290322580645,267687,0.802659670164918
"220","RGB0220",357,2018,"2018-03-22T00:00:00","MVARI",0.162365049714491,0.161616161616161,267687,0.802659670164918
"221","RGB0221",345,2018,"2018-03-22T00:00:00","MVARI",0.160737798982704,0.16,267687,0.802659670164918
"222","RGB0222",55,2018,"2018-03-22T00:00:00","MVARI",0.163367013278712,0.1625,267687,0.802659670164918
"223","RGB0223",277,2018,"2018-03-22T00:00:00","MVARI",0.16030858529308,0.16,267687,0.802659670164918
"224","RGB0224",85,2018,"2018-03-22T00:00:00","MVARI",0.149323147972199,0.150375939849624,267687,0.802659670164918
"225","RGB0225",135,2018,"2018-03-22T00:00:00","MVARI",0.17132388437782,0.17,267687,0.802659670164918
"226","RGB0226",18,2018,"2018-03-22T00:00:00","MVARI",0.1540943822975,0.154639175257732,267687,0.802659670164918
"227","RGB0227",92,2018,"2018-03-22T00:00:00","MVARI",0.162055805604469,0.160919540229885,267687,0.802659670164918
"228","RGB0228",108,2018,"2018-03-22T00:00:00","MVARI",0.153838977287082,0.153846153846154,267687,0.802659670164918
