"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"202","RGB0202",275,2018,"2018-03-22T00:00:00","NDI",112.429853233923,111.865546218487,267687,0.802659670164918
"203","RGB0203",228,2018,"2018-03-22T00:00:00","NDI",110.509375569652,110.276923076923,267687,0.802659670164918
"204","RGB0204",1,2018,"2018-03-22T00:00:00","NDI",113.481017591241,112.695652173913,267687,0.802659670164918
"205","RGB0205",198,2018,"2018-03-22T00:00:00","NDI",111.556239563788,111.068783068783,267687,0.802659670164918
"206","RGB0206",193,2018,"2018-03-22T00:00:00","NDI",110.424340800778,110.157575757576,267687,0.802659670164918
"207","RGB0207",41,2018,"2018-03-22T00:00:00","NDI",112.046649513061,111.542857142857,267687,0.802659670164918
"208","RGB0208",40,2018,"2018-03-22T00:00:00","NDI",112.311425494493,111.734806629834,267687,0.802659670164918
"209","RGB0209",50,2018,"2018-03-22T00:00:00","NDI",110.660399644807,110.43137254902,267687,0.802659670164918
"210","RGB0210",218,2018,"2018-03-22T00:00:00","NDI",112.594077270457,112,267687,0.802659670164918
"211","RGB0211",223,2018,"2018-03-22T00:00:00","NDI",110.883737798655,110.545454545455,267687,0.802659670164918
"212","RGB0212",382,2018,"2018-03-22T00:00:00","NDI",111.873553910191,111.304347826087,267687,0.802659670164918
"213","RGB0213",27,2018,"2018-03-22T00:00:00","NDI",110.96905571456,110.617283950617,267687,0.802659670164918
"214","RGB0214",71,2018,"2018-03-22T00:00:00","NDI",113.78940060573,112.813559322034,267687,0.802659670164918
"215","RGB0215",383,2018,"2018-03-22T00:00:00","NDI",110.868343516157,110.465753424658,267687,0.802659670164918
"216","RGB0216",302,2018,"2018-03-22T00:00:00","NDI",112.196797124518,111.376623376623,267687,0.802659670164918
"217","RGB0217",258,2018,"2018-03-22T00:00:00","NDI",111.693287781551,111.157894736842,267687,0.802659670164918
"218","RGB0218",64,2018,"2018-03-22T00:00:00","NDI",112.30721006742,111.709090909091,267687,0.802659670164918
"219","RGB0219",354,2018,"2018-03-22T00:00:00","NDI",112.368381266036,111.677852348993,267687,0.802659670164918
"220","RGB0220",357,2018,"2018-03-22T00:00:00","NDI",111.929219052068,111.389312977099,267687,0.802659670164918
"221","RGB0221",345,2018,"2018-03-22T00:00:00","NDI",112.003400682212,111.435294117647,267687,0.802659670164918
"222","RGB0222",55,2018,"2018-03-22T00:00:00","NDI",112.690591262641,112.094674556213,267687,0.802659670164918
"223","RGB0223",277,2018,"2018-03-22T00:00:00","NDI",113.522924454736,112.716417910448,267687,0.802659670164918
"224","RGB0224",85,2018,"2018-03-22T00:00:00","NDI",110.53090361039,110.198675496689,267687,0.802659670164918
"225","RGB0225",135,2018,"2018-03-22T00:00:00","NDI",113.266149045547,112.509554140127,267687,0.802659670164918
"226","RGB0226",18,2018,"2018-03-22T00:00:00","NDI",111.104281308364,110.702702702703,267687,0.802659670164918
"227","RGB0227",92,2018,"2018-03-22T00:00:00","NDI",112.129121432474,111.502222222222,267687,0.802659670164918
"228","RGB0228",108,2018,"2018-03-22T00:00:00","NDI",110.980638942184,110.617283950617,267687,0.802659670164918
"229","RGB0229",62,2018,"2018-03-22T00:00:00","NDI",112.067071455018,111.542857142857,267687,0.802659670164918
"230","RGB0230",473,2018,"2018-03-22T00:00:00","NDI",111.807055787504,111.304347826087,267687,0.802659670164918
"231","RGB0231",201,2018,"2018-03-22T00:00:00","NDI",110.73441388397,110.503597122302,267687,0.802659670164918
"232","RGB0232",424,2018,"2018-03-22T00:00:00","NDI",112.761373674378,112.179775280899,267687,0.802659670164918
"233","RGB0233",79,2018,"2018-03-22T00:00:00","NDI",115.469507763959,114.688,267687,0.802659670164918
"234","RGB0234",125,2018,"2018-03-22T00:00:00","NDI",115.404234357568,114.97005988024,267687,0.802659670164918
"235","RGB0235",137,2018,"2018-03-22T00:00:00","NDI",112.541517848821,112.280701754386,267687,0.802659670164918
